time,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg,bollUpper,bollMiddle,bollLower,slowK,slowD,slowJ
20230110,989.85,998.16,985.22,990.32,1.65,0.17,954.59,434.5,50.0,37.6,1008.08,967.08,926.08,78.35,76.74,81.57
20230111,990.15,993.47,973.56,973.96,-16.35,-1.65,993.56,459.57,50.0,36.92,1006.18,966.31,926.45,65.5,72.99,50.5
20230112,978.36,979.36,971.5,974.19,0.23,0.02,915.67,408.98,50.0,36.81,1005.01,965.81,926.61,56.24,67.41,33.91
20230113,976.58,977.06,967.11,974.31,0.12,0.01,913.22,414.21,50.0,36.87,1003.0,965.07,927.13,50.16,61.66,27.16
20230116,972.7,1000.27,971.9,992.61,18.3,1.88,1329.55,602.2,50.0,37.72,1005.19,965.78,926.36,57.31,60.21,51.5
20230117,994.64,1006.59,993.45,1003.68,11.06,1.11,1053.01,492.93,50.0,38.12,1010.58,968.15,925.73,69.08,63.17,80.91
20230118,1006.69,1009.87,1001.75,1006.75,3.07,0.31,938.44,401.08,50.0,38.13,1015.81,970.85,925.89,76.95,67.76,95.34
20230119,1004.79,1023.71,1004.08,1023.65,16.91,1.68,1042.9,478.49,50.0,38.79,1023.26,974.99,926.72,84.6,73.37,107.05
20230120,1025.0,1034.59,1024.16,1029.14,5.48,0.54,987.86,459.14,50.0,38.95,1029.2,979.91,930.62,87.04,77.93,105.26
20230130,1046.44,1051.67,1031.36,1031.61,2.47,0.24,1477.16,658.74,50.0,38.96,1031.63,985.47,939.32,83.45,79.77,90.82
20230131,1027.82,1029.62,1014.13,1014.36,-17.25,-1.67,1195.07,543.52,50.0,38.42,1033.59,988.64,943.68,74.26,77.93,66.91
20230201,1016.31,1026.87,1010.4,1026.4,12.04,1.19,1326.52,591.04,50.0,38.87,1038.02,991.8,945.58,72.88,76.25,66.14
20230202,1030.33,1041.24,1028.37,1031.68,5.28,0.51,1508.96,672.19,50.0,39.02,1042.0,995.52,949.04,73.57,75.36,69.99
20230203,1029.12,1034.26,1016.91,1033.87,2.19,0.21,1343.65,579.0,50.0,39.18,1045.81,999.1,952.39,72.19,74.3,67.96
20230206,1031.92,1038.27,1020.81,1024.43,-9.44,-0.91,1347.21,596.01,50.0,38.86,1046.62,1002.33,958.04,63.27,70.62,48.56
20230207,1024.24,1027.76,1014.48,1020.17,-4.26,-0.42,1346.82,588.22,50.0,38.57,1048.03,1004.34,960.65,53.45,64.9,30.55
20230208,1021.16,1026.22,1010.69,1010.69,-9.47,-0.93,1241.2,526.06,50.0,38.18,1047.46,1006.26,965.05,35.87,55.22,-2.84
20230209,1007.84,1037.7,1004.67,1036.86,26.17,2.59,1525.03,660.19,50.0,39.24,1050.79,1008.92,967.05,46.74,52.39,35.43
20230210,1034.22,1038.6,1018.76,1024.54,-12.32,-1.19,1550.09,660.56,50.0,38.77,1052.15,1010.59,969.04,49.27,51.35,45.11
20230213,1020.55,1031.47,1017.59,1024.04,-0.5,-0.05,1468.0,664.5,50.0,38.75,1053.04,1012.36,971.69,50.5,51.07,49.37
20230214,1026.45,1032.59,1016.93,1022.67,-1.37,-0.13,1333.6,587.2,50.0,38.76,1053.58,1013.98,974.38,50.08,50.74,48.75
20230215,1022.79,1026.2,1016.25,1024.22,1.55,0.15,1451.31,632.43,50.0,38.85,1051.76,1016.49,981.23,52.59,51.36,55.06
20230216,1024.12,1030.43,998.96,1005.18,-19.04,-1.86,1871.6,753.22,50.0,38.12,1048.07,1018.04,988.01,40.29,47.67,25.54
20230217,1002.08,1005.38,986.33,986.33,-18.85,-1.87,1331.51,560.91,50.0,37.28,1045.46,1018.64,991.83,26.86,40.73,-0.88
20230220,985.11,999.98,979.83,998.83,12.5,1.27,1294.07,545.99,50.0,37.71,1044.67,1018.95,993.24,28.68,36.72,12.62
20230221,997.55,1003.18,989.98,995.73,-3.11,-0.31,1256.08,525.58,50.0,37.51,1045.43,1018.56,991.69,28.14,33.86,16.71
20230222,988.79,993.52,987.28,989.65,-6.07,-0.61,1147.1,467.8,50.0,37.31,1047.0,1017.7,988.4,24.33,30.68,11.63
20230223,988.2,997.76,988.2,992.46,2.81,0.28,1155.51,483.75,50.0,37.48,1047.27,1016.14,985.01,24.2,28.52,15.56
20230224,996.03,999.8,988.33,990.63,-1.83,-0.18,1036.51,451.88,50.0,37.41,1046.63,1014.22,981.81,22.96,26.67,15.54
20230227,988.11,996.12,983.92,986.28,-4.35,-0.44,1310.57,519.98,50.0,37.27,1045.5,1011.95,978.4,19.55,24.3,10.07
20230228,991.44,994.73,980.1,990.47,4.18,0.42,1303.02,524.38,50.0,37.47,1045.56,1010.76,975.96,20.04,22.88,14.38
20230301,989.11,998.06,984.59,994.63,4.17,0.42,1692.35,594.1,50.0,37.49,1043.87,1009.17,974.47,32.67,26.14,45.73
20230302,994.54,997.46,987.91,988.89,-5.74,-0.58,1698.74,604.86,50.0,37.17,1041.18,1007.03,972.87,34.71,29.0,46.14
20230303,996.1,1002.48,990.27,998.9,10.01,1.01,1572.96,590.48,50.0,37.52,1037.27,1005.28,973.29,50.3,36.1,78.69
20230306,999.72,1011.03,991.66,1007.63,8.73,0.87,1689.47,675.08,50.0,38.01,1035.24,1004.44,973.64,63.2,45.13,99.33
20230307,1005.62,1008.08,990.21,990.58,-17.06,-1.69,1656.11,588.54,50.0,37.24,1033.43,1002.96,972.49,53.43,47.9,64.49
20230308,989.71,996.81,987.97,994.89,4.31,0.44,1391.85,514.61,50.0,37.44,1032.62,1002.17,971.72,51.56,49.12,56.44
20230309,996.56,1003.2,992.21,998.3,3.42,0.34,1456.36,591.56,50.0,37.53,1026.22,1000.24,974.27,53.99,50.74,60.48
20230310,990.9,1003.89,987.5,993.55,-4.75,-0.48,1565.82,612.6,50.0,37.32,1022.27,998.69,975.12,50.49,50.66,50.15
20230313,992.94,1000.02,991.16,998.91,5.35,0.54,1544.41,594.63,50.0,38.13,1017.96,997.44,976.92,51.71,51.01,53.12
20230314,997.77,1017.69,989.33,1013.39,14.48,1.45,1884.41,741.41,50.0,38.49,1015.51,996.97,978.43,63.06,55.02,79.13
20230315,1016.18,1027.17,1007.18,1007.3,-6.09,-0.6,1720.26,697.0,50.0,38.29,1010.75,996.13,981.51,58.68,56.24,63.55
20230316,1001.52,1010.28,990.16,992.44,-14.87,-1.48,1608.21,628.56,50.0,37.55,1009.58,995.49,981.4,43.27,51.92,25.97
20230317,1002.37,1021.83,995.08,1015.76,23.32,2.35,1970.72,832.31,50.0,38.14,1012.94,996.96,980.99,52.59,52.14,53.49
20230320,1016.23,1035.28,1012.45,1025.32,9.56,0.94,2020.96,888.02,50.0,38.47,1018.49,998.29,978.08,61.45,55.24,73.85
20230321,1024.53,1030.19,1020.52,1030.19,4.86,0.47,1598.32,683.57,50.0,38.82,1024.48,1000.01,975.54,70.75,60.41,91.42
20230322,1031.61,1039.16,1028.31,1034.05,3.86,0.38,1705.96,758.36,50.0,38.86,1030.32,1002.23,974.13,77.2,66.01,99.59
20230323,1030.47,1058.99,1030.47,1058.99,24.94,2.41,2008.55,925.13,50.0,39.56,1042.57,1005.55,968.54,84.8,72.27,109.86
20230324,1058.12,1064.12,1051.05,1060.99,2.0,0.19,2000.53,913.46,50.0,39.52,1052.56,1009.07,965.59,88.47,77.67,110.07
20230327,1057.17,1070.18,1044.7,1057.49,-3.5,-0.33,2089.59,951.72,50.0,39.34,1059.59,1012.63,965.67,87.03,80.79,99.5
20230328,1059.67,1065.95,1037.01,1038.63,-18.86,-1.78,1747.01,798.48,50.0,38.76,1062.15,1015.04,967.94,78.21,79.93,74.77
20230329,1039.79,1076.06,1035.68,1062.14,23.51,2.26,1807.84,872.71,50.0,39.83,1068.75,1018.42,968.08,79.74,79.87,79.49
20230330,1065.39,1070.11,1053.53,1065.69,3.55,0.33,1625.26,787.9,50.0,39.98,1074.67,1022.26,969.84,81.06,80.27,82.65
20230331,1063.29,1083.16,1059.36,1081.54,15.85,1.49,1605.62,799.43,50.0,40.4,1083.6,1026.39,969.18,86.51,82.35,94.84
20230403,1093.08,1128.23,1090.75,1126.49,44.95,4.16,2234.57,1126.82,50.0,41.81,1103.5,1032.33,961.16,90.43,85.04,101.2
20230404,1122.38,1147.73,1115.74,1129.08,2.6,0.23,2690.58,1338.2,50.0,41.68,1119.24,1039.26,959.28,88.32,86.13,92.68
20230406,1127.03,1165.34,1127.03,1146.96,17.88,1.58,2653.89,1373.33,50.0,42.11,1136.81,1046.86,956.91,87.49,86.58,89.29
20230407,1149.54,1162.57,1141.83,1161.02,14.06,1.23,2242.47,1125.99,50.0,42.45,1154.81,1055.0,955.19,90.55,87.9,95.83
20230410,1164.98,1171.3,1126.05,1129.17,-31.85,-2.74,2607.57,1326.6,50.0,41.32,1162.39,1061.78,961.16,83.34,86.38,77.26
20230411,1132.22,1138.62,1109.22,1121.74,-7.43,-0.66,2130.24,1097.25,50.0,41.21,1167.42,1067.92,968.42,76.71,83.16,63.82
20230412,1118.13,1139.09,1112.45,1129.41,7.67,0.68,2128.82,1074.04,50.0,41.57,1173.36,1073.72,974.08,72.62,79.65,58.56
20230413,1122.37,1124.71,1098.12,1100.13,-29.28,-2.59,2164.2,1045.97,50.0,40.55,1173.75,1078.36,982.97,60.55,73.28,35.1
20230414,1107.62,1137.95,1095.96,1136.21,36.09,3.28,2362.56,1163.04,50.0,41.53,1175.47,1085.55,995.63,59.18,68.58,40.38
20230417,1134.05,1151.4,1134.05,1140.13,3.92,0.34,2211.62,1060.59,50.0,41.83,1178.67,1091.77,1004.87,59.0,65.39,46.22
20230418,1130.81,1137.83,1114.83,1129.82,-10.31,-0.9,1934.74,962.19,50.0,41.71,1179.75,1096.99,1014.23,54.31,61.7,39.55
20230419,1131.74,1151.68,1127.71,1134.4,4.59,0.41,2011.46,1041.23,50.0,41.83,1180.48,1102.2,1023.92,53.22,58.87,41.91
20230420,1134.94,1165.68,1134.94,1164.95,30.54,2.69,2722.91,1257.97,50.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0
