time,open,close,high,low,vol,bollUpper,bollMiddle,bollLower,slowK,slowD,slowJ,td9,eneUpper,eneLower
2011-06-16,822.37,810.71,822.55,809.93,98942283,877.56,841.61,805.67,32.61,41.87,14.11,2,924.86,741.56
2011-06-17,809.16,802.64,813.21,801.31,82126337,871.47,837.5,803.54,22.69,35.47,-2.88,2,921.41,738.79
2011-06-20,800.62,791.76,800.62,787.57,90192612,868.17,833.32,798.47,17.48,29.48,-6.52,1,915.22,733.82
2011-06-21,792.0,795.61,796.85,786.33,86205806,869.35,831.05,792.76,17.06,25.34,0.5,1,909.44,729.19
2011-06-22,797.42,791.51,798.24,788.56,79865308,864.47,827.08,789.69,14.55,21.74,0.16,1,903.5,724.43
2011-06-23,790.7,814.44,815.78,783.86,158726475,862.78,825.69,788.6,27.63,23.7,35.49,2,901.99,723.22
2011-06-24,812.31,832.32,835.3,810.58,188687204,862.89,825.76,788.62,46.85,31.42,77.7,2,902.91,723.96
2011-06-27,832.62,843.86,850.39,832.62,193766162,864.73,826.8,788.87,61.29,41.38,101.13,2,904.52,725.25
2011-06-28,843.98,844.18,844.96,836.94,135362715,865.85,827.3,788.74,71.08,51.28,110.69,2,905.16,725.76
2011-06-29,844.85,836.38,850.36,836.38,153350248,864.61,826.8,788.98,73.7,58.75,103.6,2,906.14,726.54
2011-06-30,834.82,845.92,846.88,834.82,137364815,863.74,826.54,789.33,80.23,65.91,108.86,2,910.05,729.68
2011-07-01,847.54,855.27,862.34,847.54,178940985,866.78,827.61,788.45,83.82,71.88,107.69,2,915.89,734.36
2011-07-04,856.5,876.17,876.17,856.5,220954783,872.84,829.04,785.25,89.21,77.66,112.32,2,925.26,741.87
2011-07-05,877.52,883.42,885.78,876.9,213180485,880.09,830.83,781.57,92.04,82.45,111.21,0,935.01,749.69
2011-07-06,881.6,894.28,894.28,877.82,204234712,889.58,833.29,777.01,94.69,86.53,111.01,0,946.41,758.84
2011-07-07,893.6,899.8,911.87,891.73,278066662,900.09,836.88,773.68,91.38,88.15,97.85,0,955.89,766.43
2011-07-08,899.47,894.91,902.05,888.22,173493468,908.14,840.43,772.71,86.92,87.74,85.28,0,962.84,772.0
2011-07-11,894.07,903.31,903.9,889.82,191807906,916.91,844.12,771.34,87.58,87.68,87.36,0,969.43,777.29
2011-07-12,895.49,891.52,898.99,888.58,227879290,922.35,846.78,771.2,82.91,86.09,76.55,2,974.69,781.51
2011-07-13,890.3,913.09,913.09,890.3,209416112,931.33,851.05,770.78,88.61,86.93,91.96,2,983.2,788.33
2011-07-14,913.49,932.78,932.78,913.49,297647628,942.63,857.16,771.69,92.41,88.76,99.7,2,992.85,796.06
2011-07-15,935.54,951.14,951.4,933.49,393007513,955.45,864.58,773.72,94.82,90.78,102.91,2,1003.49,804.6
2011-07-18,952.03,946.12,959.27,944.1,305153073,963.34,872.3,781.27,91.17,90.91,91.68,2,1011.25,810.82
2011-07-19,940.42,927.3,940.42,924.09,235674347,965.73,878.89,792.04,79.11,86.98,63.38,2,1016.12,814.73
2011-07-20,932.21,930.83,937.75,920.22,206637697,965.61,885.85,806.09,72.73,82.23,53.74,2,1020.18,817.98
2011-07-21,930.26,915.37,930.89,915.37,191540531,964.48,890.9,817.32,61.12,75.19,32.98,2,1021.91,819.37
2011-07-22,917.63,924.0,929.93,917.63,174108285,965.21,895.48,825.75,57.45,69.28,33.79,2,1025.14,821.96
2011-07-25,920.85,887.06,920.85,884.1,228613377,963.41,897.64,831.88,39.61,59.39,0.06,2,1023.33,820.51
2011-07-26,884.02,892.54,892.54,878.16,147708226,961.18,900.06,838.94,32.32,50.37,-3.78,2,1023.45,820.6
2011-07-27,890.03,915.55,917.16,883.97,187721360,957.96,904.02,850.08,36.91,45.88,18.97,2,1023.72,820.82
2011-07-28,907.25,919.4,920.03,902.5,182652443,954.89,907.69,860.49,41.56,44.44,35.79,2,1022.23,819.63
2011-07-29,919.53,913.28,924.84,910.24,186156476,951.22,910.59,869.96,46.51,45.13,49.26,2,1018.03,816.26
2011-08-01,911.94,927.38,931.37,910.98,176895340,951.15,913.15,875.16,58.54,49.6,76.42,2,1015.95,814.59
2011-08-02,923.09,932.12,932.12,905.01,239589212,951.86,915.59,879.32,72.36,57.18,102.7,2,1016.49,815.02
2011-08-03,922.81,945.51,951.59,918.64,297084712,955.26,918.15,881.04,78.81,64.39,107.65,2,1018.12,816.33
2011-08-04,944.83,937.48,950.03,935.42,220054691,957.05,920.03,883.01,79.47,69.42,99.57,2,1020.57,818.29
2011-08-05,905.16,919.19,926.62,899.32,202318849,956.44,921.25,886.06,71.61,70.15,74.52,2,1020.04,817.87
2011-08-08,908.08,877.44,913.32,859.16,247970689,959.34,919.95,880.57,54.33,64.87,33.24,2,1018.97,817.01
2011-08-09,849.0,878.76,884.84,835.28,212746076,960.88,919.32,877.76,48.68,59.48,27.09,2,1017.44,815.78
2011-08-10,891.22,891.75,901.86,889.86,202588093,961.46,918.25,875.04,48.64,55.86,34.18,2,1014.8,813.67
2011-08-11,873.12,915.49,915.49,870.29,242996900,960.09,917.39,874.69,55.41,55.71,54.81,2,1014.36,813.32
2011-08-12,920.29,926.3,932.78,920.29,231307083,956.21,916.14,876.08,63.03,58.15,72.78,2,1015.81,814.48
2011-08-15,928.98,942.49,946.8,928.98,231467400,955.51,915.96,876.41,72.74,63.02,92.2,2,1017.48,815.82
2011-08-16,942.95,933.14,944.87,929.79,203888453,956.22,916.25,876.29,76.92,67.65,95.47,2,1017.6,815.91
2011-08-17,932.01,936.16,941.45,926.02,193842965,956.94,916.52,876.1,81.43,72.25,99.81,2,1016.56,815.08
2011-08-18,934.58,915.68,935.11,915.26,177470513,956.95,916.54,876.12,78.32,74.27,86.42,2,1014.14,813.14
2011-08-19,895.65,912.42,912.42,891.8,171921858,956.26,915.96,875.65,75.27,74.6,76.61,2,1013.39,812.54
2011-08-22,913.61,910.61,925.39,907.86,174816077,955.31,917.13,878.96,67.75,72.32,58.6,2,1017.07,815.49
2011-08-23,912.35,936.42,936.42,912.35,228622776,956.63,919.33,882.02,73.98,72.87,76.19,2,1023.47,820.62
2011-08-24,940.42,940.2,954.23,939.28,293338096,958.9,920.56,882.22,75.16,73.63,78.21,2,1028.85,824.93
